symbol,entry_date,ml_rank,regime,signals_aligned,insider_confirmed,vix_rising,vix,equity_return,call_cost,call_pnl,call_return,kelly_fraction,kelly_weighted_pnl
FTNT,2017-06-27,0.9102902374670184,TRENDING_BULL,2,False,True,11.0600004196167,0.06182796164101456,0.14154467248100885,0.44117161014460693,3.116836560583368,0.2,0.6233673121166736
BSX,2017-06-27,0.8759894459102903,TRENDING_BULL,2,False,True,11.0600004196167,0.0003595911209593065,0.5290802736330147,-0.08693246972168217,-0.16430865797499197,0.2,-0.032861731594998396
BA,2017-06-27,0.9683377308707124,TRENDING_BULL,2,False,True,11.0600004196167,0.037960697244342013,3.783846721349784,6.972933735971216,1.8428161205969285,0.2,0.3685632241193857
AAPL,2017-06-30,0.8733509234828496,TRENDING_BULL,2,False,True,11.18000030517578,0.038466831841305206,0.6924207739428877,1.2796843191423068,1.8481310314468669,0.2,0.36962620628937337
NOW,2017-07-27,0.8680738786279684,TRENDING_BULL,3,True,True,10.109999656677246,-0.055364530234297576,0.3844731699087598,-0.08793223150384377,-0.2287083687132477,0.3,-0.0686125106139743
ADBE,2017-07-27,0.8839050131926122,TRENDING_BULL,2,False,True,10.109999656677246,-0.008755121792170905,2.542517494648375,-0.48473590830017743,-0.19065194608118732,0.2,-0.038130389216237466
AAPL,2017-07-28,0.8839050131926122,TRENDING_BULL,2,False,True,10.289999961853027,0.053377897843070655,0.6615490041226221,1.9024346327081387,2.8757274530724124,0.2,0.5751454906144825
MS,2017-08-09,0.8891820580474934,TRENDING_BULL,2,False,True,11.109999656677246,-0.038824810694153195,0.9106309565912359,-0.19597119149678588,-0.21520374425921635,0.2,-0.04304074885184327
SYK,2017-08-03,0.8944591029023746,TRENDING_BULL,2,False,True,10.4399995803833,-0.006900283804937689,2.62856054663397,-0.49715931047472095,-0.1891374772064366,0.2,-0.03782749544128732
SHOP,2017-09-07,0.9921052631578948,CHOPPY,2,False,True,11.550000190734863,0.05896356797594179,0.22541883727763332,0.6384879616823412,2.8324516681627556,0.2,0.5664903336325512
SNPS,2017-09-11,0.9842105263157894,CHOPPY,2,False,True,10.729999542236328,-0.0022613104098777276,1.4691908277894457,-0.2723141839126617,-0.18534977129035543,0.2,-0.03706995425807109
NRG,2017-09-07,1.0,CHOPPY,2,False,True,11.550000190734863,0.0024865882875194185,0.479407411392653,-0.02699818935457421,-0.05631575297542002,0.2,-0.011263150595084004
NOW,2017-09-07,0.9210526315789472,CHOPPY,3,True,True,11.550000190734863,-0.023433522308432753,0.46800336752948885,-0.09483470942621591,-0.20263680991620298,0.3,-0.06079104297486089
ANET,2017-10-25,0.8717277486910995,TRENDING_BULL,2,False,True,11.229999542236328,0.12963452218729,0.2289214252008557,1.5184727003853191,6.633161134013607,0.2,1.3266322268027215
MSFT,2017-10-12,0.8923884514435696,TRENDING_BULL,2,False,True,9.90999984741211,0.021265551494305705,1.3146378430141652,1.4215852362551586,1.0813512206493214,0.2,0.2162702441298643
INTU,2017-10-12,0.9238845144356956,TRENDING_BULL,2,False,True,9.90999984741211,0.03750172218438153,2.4864246596896797,5.0898681869409454,2.0470631060971662,0.2,0.4094126212194333
AAPL,2017-10-17,0.8769633507853403,TRENDING_BULL,2,False,True,10.3100004196167,0.05340557113627058,0.7114722948469924,2.0429644988080735,2.8714603697216754,0.2,0.5742920739443351
LLY,2017-10-25,0.986910994764398,TRENDING_BULL,2,False,True,11.229999542236328,-0.00989978023566872,1.6390681939948943,-0.31402342998689936,-0.19158655578663344,0.2,-0.03831731115732669
AVGO,2017-11-13,0.9817232375979112,CHOPPY,2,False,True,11.5,0.04675296577928159,0.5242344280435747,1.1628134450986212,2.2181172828312747,0.2,0.44362345656625496
AAPL,2017-11-29,0.9634464751958224,CHOPPY,2,False,True,10.699999809265137,0.016462170257587058,0.7798438804174221,0.5648802378496187,0.724350414274276,0.2,0.14487008285485523
AMZN,2017-12-14,0.856396866840731,TRENDING_BULL,2,False,True,10.489999771118164,-0.004079197929266485,1.0594371680571728,-0.19793895826577812,-0.18683407023444762,0.2,-0.037366814046889525
SHOP,2017-12-14,0.9608355091383812,TRENDING_BULL,2,False,True,10.489999771118164,-0.021602206116707837,0.18627168777425812,-0.03746697534939489,-0.2011415465070621,0.2,-0.04022830930141242
SPGI,2017-12-14,0.8694516971279374,TRENDING_BULL,2,False,True,10.489999771118164,0.010800152742676117,3.0240503352097896,1.2817409287770491,0.4238490721709928,0.2,0.08476981443419856
ROST,2017-12-14,0.9321148825065274,TRENDING_BULL,2,False,True,10.489999771118164,0.06277311256352398,1.3625279089533142,4.559804382644978,3.3465768683944184,0.2,0.6693153736788837
INTU,2017-12-27,0.91644908616188,TRENDING_BULL,2,False,True,10.470000267028809,0.02690105454164079,2.8587168586608853,3.808210581528281,1.332139826996427,0.2,0.2664279653992854
MCD,2018-01-10,0.9477806788511748,TRENDING_BULL,2,False,True,9.81999969482422,0.012391269801975191,2.9309028002752378,1.6418316726926312,0.5601795025541102,0.2,0.11203590051082205
MSFT,2018-01-09,0.8903394255874674,TRENDING_BULL,2,False,True,10.079999923706056,0.04080705536508494,1.529653390945168,3.3702680946925194,2.2032887415168227,0.2,0.44065774830336457
FTNT,2018-01-10,0.9321148825065274,TRENDING_BULL,2,False,True,9.81999969482422,0.029705225962432785,0.14898601015729146,0.23827418045255094,1.599305734820295,0.2,0.31986114696405904
ROST,2018-01-10,0.9660574412532638,TRENDING_BULL,2,False,True,9.81999969482422,0.04598412333216925,1.362833532977436,3.511083255122255,2.5763111709259556,0.2,0.5152622341851911
EBAY,2018-01-10,0.9033942558746736,TRENDING_BULL,2,False,True,9.81999969482422,0.06153845219825214,0.6368223232358212,2.235138354748054,3.5098304082540173,0.2,0.7019660816508035
INTU,2018-01-30,0.9451697127937336,TRENDING_BULL,2,False,True,14.789999961853027,-0.05424331981987203,4.286802976604611,-0.9765032999598819,-0.22779290424336865,0.2,-0.04555858084867373
ADBE,2018-02-02,0.9007832898172324,TRENDING_BULL,2,False,True,17.309999465942383,0.030259651336200868,5.825324902635242,4.994956862754033,0.857455497545627,0.2,0.17149109950912542
PANW,2018-01-30,0.8511749347258486,TRENDING_BULL,2,False,True,14.789999961853027,0.01592954180131907,0.6548080797551168,0.29835703249908996,0.45564042613931804,0.2,0.09112808522786361
BSX,2018-03-15,0.8779220779220779,TRENDING_BULL,2,False,True,16.59000015258789,-0.018678177259827882,0.7944765241733539,-0.15790545615963225,-0.1987540869428855,0.2,-0.0397508173885771
GS,2018-03-15,0.9116883116883115,TRENDING_BULL,3,True,True,16.59000015258789,-0.05532420221156017,7.608310822955535,-1.73983383286091,-0.228675441020567,0.3,-0.0686026323061701
LRCX,2018-03-15,0.9090909090909092,TRENDING_BULL,2,False,True,16.59000015258789,-0.08929534379684634,0.6366085722938994,-0.16323456231894523,-0.25641276197516494,0.2,-0.05128255239503299
MSFT,2018-03-16,0.8701298701298701,TRENDING_BULL,2,False,True,15.800000190734863,-0.06427063350025256,2.5710686158530254,-0.6067212131111226,-0.23598017157928922,0.2,-0.047196034315857845
VST,2018-04-03,0.948051948051948,CHOPPY,2,False,True,21.100000381469727,0.07555339956428375,0.7542120489838481,1.4781258619255047,1.9598279607399374,0.2,0.3919655921479875
VRTX,2018-03-22,0.8727272727272727,TRENDING_BULL,2,False,True,23.34000015258789,-0.07134259884452113,6.66861966041579,-1.6121681922013877,-0.2417544071033238,0.2,-0.048350881420664765
NFLX,2018-04-26,0.9922279792746114,CHOPPY,2,False,True,16.239999771118164,0.04974833848117379,0.877108781928374,1.4366734940171055,1.6379650091502862,0.2,0.32759300183005724
MRVL,2018-05-21,0.9870466321243524,CHOPPY,2,False,True,13.079999923706056,0.027518663147916927,0.48238964740336676,0.5123187649979452,1.0620434492234285,0.2,0.21240868984468572
AAPL,2018-05-21,0.9766839378238342,CHOPPY,2,False,True,13.079999923706056,0.030272304684577426,1.0553961012493307,1.252415847519198,1.1866784859605262,0.2,0.23733569719210523
CAT,2018-05-29,0.937984496124031,TRENDING_BULL,2,False,True,17.020000457763672,0.025192100631329685,4.4975164441025415,3.1372113343763823,0.6975430492288947,0.2,0.13950860984577892
LOW,2018-05-31,0.9896640826873384,TRENDING_BULL,2,False,True,15.43000030517578,0.043679627750438266,2.5217423268030843,3.777189277819423,1.4978490219529765,0.2,0.29956980439059533
CMG,2018-05-31,0.9043927648578812,TRENDING_BULL,2,False,True,15.43000030517578,0.07034274016552407,0.2283555484274539,0.5764122547597889,2.5241876482931564,0.2,0.5048375296586313
NVDA,2018-05-29,0.896640826873385,TRENDING_BULL,2,False,True,17.020000457763672,0.056277413006324196,0.1819485768046513,0.32472245049581006,1.7846935447285617,0.2,0.35693870894571234
LLY,2018-06-19,0.979328165374677,TRENDING_BULL,2,False,True,13.350000381469728,-0.003570577743416308,1.99373073351371,-0.37166885815103345,-0.18641878359170996,0.2,-0.03728375671834199
ISRG,2018-06-22,0.9457364341085271,TRENDING_BULL,2,False,True,13.770000457763672,0.03354640880858486,3.815171618233182,4.807722841601697,1.2601589974681582,0.2,0.25203179949363164
MSFT,2018-06-22,0.8888888888888888,TRENDING_BULL,2,False,True,13.770000457763672,0.014341148884502171,2.3783533788960645,1.031408161807211,0.43366480816486114,0.2,0.08673296163297223
AMGN,2018-06-27,0.8863049095607235,TRENDING_BULL,2,False,True,17.90999984741211,0.05748380712651052,5.6541599414065065,9.777825244432053,1.729315290999667,0.2,0.3458630581999334
NRG,2018-06-27,0.9457364341085271,TRENDING_BULL,2,False,True,17.90999984741211,0.017782063745033678,0.9528860125124331,0.3889763423146181,0.4082086810037447,0.2,0.08164173620074894
NFLX,2018-07-16,0.9974160206718348,CHOPPY,2,False,True,12.829999923706056,-0.16360372298752288,0.8838385401094049,-0.28025220821670227,-0.31708529951863335,0.2,-0.06341705990372667
ADBE,2018-07-20,0.9276485788113696,CHOPPY,2,False,True,12.859999656677246,-0.016541157196094215,5.697064131060759,-1.122374145752584,-0.19700921736747323,0.2,-0.03940184347349465
ORCL,2018-07-27,0.8837209302325582,TRENDING_BULL,2,False,True,13.029999732971191,-0.0063746939436995255,1.0899689627658848,-0.20568622803635495,-0.18870833488176528,0.2,-0.03774166697635306
INTU,2018-07-30,0.9534883720930232,TRENDING_BULL,2,False,True,14.260000228881836,0.033994547549935875,4.971596320540826,6.1157034998016115,1.2301287364249087,0.2,0.24602574728498175
FTNT,2018-08-01,0.8682170542635659,TRENDING_BULL,2,False,True,13.149999618530272,0.179876187682514,0.2922494496323775,2.31329376292558,7.915476883995804,0.2,1.583095376799161
TMO,2018-08-14,0.8656330749354005,TRENDING_BULL,2,False,True,13.3100004196167,0.027416804485047,5.302745967773895,5.495639912189297,1.0363762370642808,0.2,0.2072752474128562
HD,2018-08-16,0.8811369509043928,TRENDING_BULL,2,False,True,13.449999809265137,0.01980651583641133,4.5205372809882,3.1135669840866083,0.6887603819088459,0.2,0.1377520763817692
ROST,2018-08-31,0.8501291989664083,TRENDING_BULL,2,False,True,12.859999656677246,0.004593886479578426,2.1187573868679004,0.05915044814288839,0.027917518310262433,0.2,0.005583503662052487
AAPL,2018-09-05,0.8863049095607235,TRENDING_BULL,2,False,True,13.90999984741211,-0.03746639125023742,1.3570930960598644,-0.29054630278716065,-0.21409459942779344,0.2,-0.04281891988555869
LLY,2018-09-11,0.9689922480620154,TRENDING_BULL,2,False,True,13.220000267028809,0.000567943571946322,2.4022892588131777,-0.37971673485166413,-0.15806453509235546,0.2,-0.031612907018471095
NVDA,2018-09-28,0.9741602067183462,TRENDING_BULL,2,False,True,12.119999885559082,-0.12269589503297272,0.14646885558760403,-0.041550899808924166,-0.28368419786056354,0.2,-0.05673683957211271
ULTA,2018-09-27,0.8708010335917312,TRENDING_BULL,2,False,True,12.40999984741211,-0.04192921622121616,5.96179523491038,-1.298112237038933,-0.2177384807578764,0.2,-0.043547696151575284
BX,2019-02-11,0.987146529562982,CHOPPY,3,True,True,15.970000267028809,0.012612672470428936,0.9147756429894913,0.26155807160856415,0.2859259246931751,0.3,0.08577777740795253
CMG,2019-02-26,0.9588688946015425,CHOPPY,2,False,True,15.170000076293944,0.052527093816261076,0.31287452501095725,0.5858049206135691,1.8723317936896702,0.2,0.37446635873793405
VST,2019-02-27,0.987146529562982,CHOPPY,2,False,True,14.699999809265137,-0.004971287291127999,0.661232911423385,-0.12402247027512026,-0.18756245814828948,0.2,-0.0375124916296579
PHM,2019-02-27,0.9948586118251928,CHOPPY,2,False,True,14.699999809265137,0.01587302704886488,0.6850019094708653,0.313177923999448,0.45719277518710066,0.2,0.09143855503742014
AVGO,2019-02-13,0.9562982005141388,CHOPPY,2,False,True,15.649999618530272,-0.02118586207995391,0.7573216720552081,-0.15207140575392797,-0.20080160302456274,0.2,-0.04016032060491255
NEE,2019-03-20,0.9820051413881749,CHOPPY,2,False,True,13.90999984741211,-0.0029493736398324565,1.1357661439070321,-0.21115206987992818,-0.1859115725650755,0.2,-0.037182314513015104
ETSY,2019-03-20,0.9640102827763496,CHOPPY,2,False,True,13.90999984741211,0.008127685721217501,1.6485867395727838,0.2684166520707536,0.16281621441423902,0.2,0.03256324288284781
MDB,2019-03-22,0.961439588688946,TRENDING_BULL,2,False,True,16.479999542236328,-0.11194024260037104,4.330442485275193,-1.190448358549884,-0.2749022444236972,0.2,-0.05498044888473944
AAPL,2019-03-20,0.897172236503856,CHOPPY,2,False,True,13.90999984741211,0.03821217209539273,1.125537300745956,1.626077552561455,1.4447122734037898,0.2,0.28894245468075797
AMD,2019-03-22,0.9922879177377892,TRENDING_BULL,2,False,True,16.479999542236328,0.09897605688050501,0.7475371568296874,2.5332342566161232,3.3887736997042333,0.2,0.6777547399408467
FTNT,2019-03-22,0.8894601542416453,TRENDING_BULL,2,False,True,16.479999542236328,-0.0126775209483143,0.48299346805330096,-0.09363049182599653,-0.19385457158121214,0.2,-0.03877091431624243
CRM,2019-05-01,0.8538461538461538,TRENDING_BULL,3,True,True,14.800000190734863,-0.04372492509877514,4.128041960822237,-0.904886079552552,-0.21920467091674467,0.3,-0.0657614012750234
INTU,2019-04-09,0.8794871794871795,TRENDING_BULL,2,False,True,14.279999732971191,0.01985328223102479,6.359539732823677,4.076106374457574,0.6409436131705329,0.2,0.1281887226341066
ADBE,2019-04-30,0.8897435897435897,TRENDING_BULL,2,False,True,13.119999885559082,-0.06012105323573898,6.527887246035297,-1.5183346994479665,-0.23259205348102863,0.2,-0.04651841069620573
FTNT,2019-05-01,0.953846153846154,TRENDING_BULL,2,False,True,14.800000190734863,-0.117967196883564,0.46787023794299154,-0.13092096213282567,-0.27982323198933196,0.2,-0.05596464639786639
AVGO,2019-05-09,0.8615384615384616,TRENDING_BULL,2,False,True,19.100000381469727,-0.14460959479286184,0.998983038641782,-0.3012699669814597,-0.3015766587899896,0.2,-0.06031533175799793
MSFT,2019-05-02,0.9948717948717948,TRENDING_BULL,2,False,True,14.420000076293944,0.02155133199460762,3.13057758804579,2.2006093870300973,0.7029403760613359,0.2,0.14058807521226718
MSFT,2019-06-26,0.903061224489796,TRENDING_BULL,2,False,True,16.209999084472656,0.033375654932828513,3.734446833987299,3.8864852728347064,1.0407124389785662,0.2,0.20814248779571326
INTU,2019-06-27,0.9540816326530612,TRENDING_BULL,2,False,True,15.81999969482422,0.09170899863446283,7.02060877218701,22.89740172181057,3.2614553046341785,0.2,0.6522910609268358
EBAY,2019-07-17,0.8727735368956743,TRENDING_BULL,2,False,True,13.970000267028809,0.05534204240246768,0.9379083398934115,2.030271338379934,2.164679907431747,0.2,0.43293598148634943
ADBE,2019-07-31,0.916030534351145,TRENDING_BULL,2,False,True,16.1200008392334,-0.05085987564234369,8.287017890474038,-1.8648304007794652,-0.22503033364065686,0.2,-0.04500606672813137
ORCL,2019-07-31,0.8905852417302799,TRENDING_BULL,2,False,True,16.1200008392334,-0.0706927104115557,1.5611293708736584,-0.3765815207609171,-0.2412237754198231,0.2,-0.04824475508396462
NEM,2019-08-23,0.9848101265822784,CHOPPY,2,False,True,19.8700008392334,-0.03155210910539135,1.343246980271121,-0.2810953963938676,-0.20926560827788446,0.2,-0.04185312165557689
MSFT,2019-08-01,0.9236641221374046,TRENDING_BULL,2,False,True,17.8700008392334,-0.03172537273842549,4.243829035008265,-0.8886878353839727,-0.209407077441856,0.2,-0.0418814154883712
TTD,2019-08-26,0.9949367088607596,CHOPPY,3,True,True,19.31999969482422,-0.16264051071262195,0.8336888368999679,-0.26369481202362943,-0.31629883998946895,0.3,-0.09488965199684068
NOC,2019-08-29,0.9265822784810128,CHOPPY,2,False,True,17.8799991607666,-0.011551110495482454,11.316135299796239,-2.183276994492802,-0.19293486129775372,0.2,-0.038586972259550746
ENPH,2019-09-03,0.9974683544303796,CHOPPY,2,False,True,19.65999984741211,-0.09494588432047918,0.9367608600754919,-0.24451932339079785,-0.2610264089931047,0.2,-0.05220528179862094
FTNT,2019-08-23,0.9772151898734176,CHOPPY,2,False,True,19.8700008392334,-0.01667701643666914,0.5492615517069664,-0.10827051724977327,-0.19712014597288996,0.2,-0.03942402919457799
LOW,2019-09-20,0.8810126582278481,TRENDING_BULL,2,False,True,15.31999969482422,-0.03190339712270874,2.9240894013397307,-0.6127500505326919,-0.2095524337429451,0.2,-0.04191048674858902
PANW,2019-11-06,0.8664987405541562,TRENDING_BULL,2,False,True,12.619999885559082,0.06523707895661199,0.8418820618650246,2.4203579224258354,2.874937039356804,0.2,0.5749874078713608
FTNT,2019-11-06,0.9697732997481108,TRENDING_BULL,2,False,True,12.619999885559082,0.10031146260005996,0.4042510091677774,1.8269283491795678,4.51929199370615,0.2,0.9038583987412301
LLY,2019-11-06,0.9042821158690176,TRENDING_BULL,2,False,True,12.619999885559082,0.0069407917558030685,2.4708329062958554,0.3505971673180426,0.1418943249560488,0.2,0.028378864991209764
