symbol,entry_date,engine,side,regime,hold_days,ml_rank,opt_type,strike,sigma,entry_price,exit_price,equity_return,options_return,leverage,eq_pnl_1k,opt_pnl_1k,options_better
BSX,2018-03-15,momentum,long,TRENDING_BULL,8,0.8779220779220779,30d_call_30DTE,27.28,0.21567000198364258,28.12613969421387,26.238845835864023,-0.06710106253003151,-0.8529038421408213,22.508467101588092,-67.10106253003151,-852.9038421408213,False
GS,2018-03-15,momentum,long,TRENDING_BULL,12,0.9116883116883115,30d_call_30DTE,258.25,0.21567000198364258,266.2514412231445,246.95964357498883,-0.07245706374219134,-0.9093068069794493,22.519577906107006,-72.45706374219134,-909.3068069794496,False
LRCX,2018-03-15,momentum,long,TRENDING_BULL,13,0.9090909090909092,30d_call_30DTE,21.77,0.21567000198364258,22.444799617767337,20.005057633036035,-0.10869965543376912,-0.9889534129589725,22.515120162372625,-108.69965543376912,-988.9534129589726,False
FTNT,2018-03-07,momentum,long,CHOPPY,22,0.9348958333333334,30d_call_30DTE,9.96,0.23088000297546388,10.28653179359436,10.69456760406494,0.039666995510058305,0.5420713039625374,21.25267483334865,39.66699551005831,542.0713039625374,True
EQR,2018-03-29,momentum,short,,4,0.0103896103896103,30d_put_30DTE,59.59,0.2596099910736084,61.790000915527344,61.162080917358395,0.010162161981958432,0.37810023306583923,72.79659536367477,10.162161981958432,378.10023306583923,True
REXR,2018-03-29,momentum,short,,4,0.0077922077922077,30d_put_30DTE,27.91,0.2596099910736084,28.940000534057617,28.3165202293396,0.021543894029451897,0.6852488415126924,72.77430926301935,21.5438940294519,685.2488415126924,True
HD,2018-03-13,momentum,long,CHOPPY,22,0.890625,30d_call_30DTE,174.61,0.21255000495910645,179.94917633056642,177.08512243652345,-0.015915904437271245,-0.5101733411855469,22.810968346101006,-15.915904437271246,-510.1733411855469,False
SPGI,2018-03-16,momentum,long,TRENDING_BULL,24,0.8909090909090909,30d_call_30DTE,187.89,0.20540000247955323,193.44611755371093,187.39446426391603,-0.031283405251669824,-0.7941326153765152,23.536682475196827,-31.283405251669826,-794.1326153765152,False
VST,2018-04-03,meanrev,long,CHOPPY,6,0.948051948051948,ATM_call_21DTE,20.44,0.27430000495910645,20.440000534057617,20.788339923858643,0.01704204406553781,0.12584315127116183,36.52468318265788,17.04204406553781,125.84315127116182,True
VRTX,2018-03-22,momentum,long,TRENDING_BULL,25,0.8727272727272727,30d_call_30DTE,161.28,0.3034200019836426,168.1656618347168,158.3825969543457,-0.05817516354787378,-0.89849887174059,16.548089365190304,-58.17516354787379,-898.49887174059,False
PHM,2018-04-13,meanrev,long,CHOPPY,3,0.9948051948051948,ATM_call_21DTE,29.31,0.22632999801635742,29.309999465942383,29.51085969543457,0.006852959165884025,0.0018694850748065207,43.8613381534904,6.852959165884026,1.8694850748065206,False
OXY,2018-04-13,momentum,long,CHOPPY,13,0.9532467532467532,30d_call_30DTE,70.34,0.22632999801635742,72.62496336364747,77.44479847717285,0.06636609356195505,1.1584506828495795,21.543924214328094,66.36609356195505,1158.4506828495796,True
NEM,2018-04-23,momentum,long,CHOPPY,3,0.9818652849740932,30d_call_30DTE,39.73,0.21242000198364258,40.941720611572265,40.68846045684815,-0.006185869839884858,-0.10573995746146388,22.844419414161848,-6.185869839884858,-105.73995746146387,False
NFLX,2018-04-26,meanrev,long,CHOPPY,1,0.9922279792746114,ATM_call_21DTE,31.0,0.21111999702453613,31.0,31.11364859390259,0.00366608367427706,-0.02391609807720157,46.84448746526527,3.66608367427706,-23.916098077201568,False
XPO,2018-04-27,meanrev,long,BEAR,6,0.9533678756476685,ATM_call_21DTE,33.36,0.20032999801635742,33.3610725402832,34.49206156158447,0.03390145865171477,0.9143033996023026,49.17948530289708,33.90145865171477,914.3033996023024,True
SHOP,2018-05-03,meanrev,long,BEAR,1,0.9896373056994818,ATM_call_21DTE,12.48,0.20669999504089354,12.480999946594238,12.46849398464775,-0.001002000000000029,-0.1422420773478664,47.69623851078177,-1.0020000000000289,-142.2420773478664,False
CMG,2018-05-04,meanrev,long,BEAR,4,0.9948186528497408,ATM_call_21DTE,8.38,0.19201000595092774,8.378000259399414,8.471423658370972,0.01115103796598053,0.14398961735516505,51.541372587716,11.151037965980532,143.98961735516505,True
EGP,2018-04-27,momentum,short,,20,0.0699481865284974,30d_put_30DTE,85.4,0.20032999801635742,87.87000274658203,89.0076618347168,-0.012947070132861931,-0.7542027743846169,97.3649770153781,-12.947070132861931,-754.2027743846169,False
O,2018-04-27,momentum,short,,20,0.0129533678756476,30d_put_30DTE,47.41,0.20032999801635742,48.77907180786133,50.21651216125488,-0.029468382650977263,-0.9001874502819679,97.24340381014402,-29.468382650977265,-900.1874502819678,False
EQR,2018-04-27,momentum,short,,20,0.0155440414507772,30d_put_30DTE,59.39,0.20032999801635742,61.11000061035156,59.85948168182373,0.020463408869873318,0.05936995709043043,97.46770107677072,20.46340886987332,59.369957090430425,True
MRVL,2018-05-21,meanrev,long,CHOPPY,1,0.9870466321243524,ATM_call_21DTE,21.9,0.17003999900817873,21.899999618530273,21.876160076141357,-0.0010885635983639576,-0.14933620145364673,57.38296604938002,-1.0885635983639577,-149.33620145364674,False
PSTG,2018-05-23,meanrev,long,CHOPPY,7,0.9689119170984456,ATM_call_21DTE,21.98,0.16353999900817873,21.979999542236328,21.417079086303712,-0.025610576326488065,-0.8128969425765595,59.500285677229115,-25.610576326488065,-812.8969425765596,False
LPLA,2018-05-25,meanrev,long,CHOPPY,7,0.9767441860465116,ATM_call_21DTE,70.75,0.1718600034713745,70.75,69.64043878173828,-0.015682844074370563,-0.6470975303414387,56.816785808219805,-15.682844074370562,-647.0975303414386,False
MSFT,2018-05-15,momentum,long,CHOPPY,27,0.9533678756476685,30d_call_30DTE,94.83,0.19019000148773196,97.43447785949704,100.84790304565428,0.035033032055444335,0.5666784703724731,25.234416318425033,35.03303205544433,566.678470372473,True
AAPL,2018-05-21,momentum,long,CHOPPY,28,0.9766839378238342,30d_call_30DTE,45.96,0.17003999900817873,47.094,47.09063137054443,-7.152990732518256e-05,-0.3194422078919686,27.910311801358777,-0.07152990732518255,-319.44220789196856,False
ADBE,2018-05-22,momentum,long,CHOPPY,27,0.8626943005181347,30d_call_30DTE,235.76,0.1718600034713745,241.63229388427737,255.17862243652343,0.05606174710543312,1.2312818858435055,27.65420773399593,56.06174710543312,1231.2818858435055,True
CAT,2018-06-04,momentum,long,TRENDING_BULL,17,0.9767441860465116,30d_call_30DTE,151.46,0.16561999702453611,155.09957327270507,145.90646493530494,-0.05927229935853064,-0.9553148142350184,28.593760266107452,-59.272299358530645,-955.3148142350183,False
LOW,2018-05-29,momentum,long,TRENDING_BULL,27,0.9483204134366924,30d_call_30DTE,92.75,0.22126000595092776,95.691,96.65629847717284,0.010087662133041112,-0.0920977704384738,22.016395304266986,10.087662133041112,-92.0977704384738,False
CMG,2018-05-29,momentum,long,TRENDING_BULL,27,0.9844961240310076,30d_call_30DTE,8.33,0.22126000595092776,8.595356740951537,9.065232973098755,0.05466628626460024,0.8862913733010489,21.970159788070287,54.66628626460024,886.2913733010489,True
NVDA,2018-05-29,momentum,long,TRENDING_BULL,30,0.896640826873385,30d_call_30DTE,6.03,0.22126000595092776,6.2261773853302005,6.149069287108319,-0.01238450070561102,-0.5838925475316987,21.758413721488477,-12.38450070561102,-583.8925475316987,False
BA,2018-05-31,momentum,long,TRENDING_BULL,28,0.9457364341085271,30d_call_30DTE,347.5,0.20059000396728513,357.5436465454102,343.3418092133629,-0.03972056969621902,-0.9631723851624723,24.048754845257356,-39.720569696219016,-963.1723851624724,False
INTU,2018-06-12,momentum,long,TRENDING_BULL,16,0.909560723514212,30d_call_30DTE,202.48,0.1604200019836426,207.20357327270509,199.39652654384577,-0.037678147174538816,-0.8217805091669047,29.410100362868146,-37.678147174538815,-821.7805091669046,False
VST,2018-07-06,meanrev,long,CHOPPY,4,0.9974160206718348,ATM_call_21DTE,22.63,0.17380999851226805,22.6299991607666,22.963980228424074,0.01475833318794336,0.31863527555363713,56.222508563298256,14.758333187943363,318.63527555363714,True
LLY,2018-06-19,momentum,long,TRENDING_BULL,22,0.979328165374677,30d_call_30DTE,83.95,0.17355000495910647,86.06177938842774,87.38487756347656,0.015373818487730881,0.13004847073871553,27.405688484469998,15.373818487730881,130.04847073871554,True
BX,2018-07-11,meanrev,long,CHOPPY,1,0.9715762273901808,ATM_call_21DTE,34.66,0.17719000148773195,34.65999984741211,34.98988137054443,0.009517643525233668,0.1885328826304213,55.22115900226149,9.517643525233668,188.5328826304213,True
ISRG,2018-06-22,momentum,long,TRENDING_BULL,24,0.9457364341085271,30d_call_30DTE,159.11,0.17901000595092775,163.2324753112793,172.34128744506836,0.05580269561200266,1.1776166674857362,26.65406277934113,55.802695612002665,1177.6166674857363,True
ANF,2018-07-13,meanrev,long,CHOPPY,3,0.9741602067183462,ATM_call_21DTE,24.48,0.15834000396728515,24.479999542236328,25.51885969543457,0.04243709855491851,1.7991742185280097,61.309849395102766,42.437098554918514,1799.1742185280095,True
FTNT,2018-06-25,momentum,long,TRENDING_BULL,22,0.8578811369509044,30d_call_30DTE,12.32,0.22528999900817873,12.719388244628904,13.36122353553772,0.05046117616386523,0.7884950147401082,21.611017107778604,50.461176163865225,788.4950147401082,True
AMGN,2018-06-27,momentum,long,TRENDING_BULL,22,0.8863049095607235,30d_call_30DTE,179.32,0.23282999801635743,185.2898381652832,191.37647451782223,0.03284927232280063,0.3912741001938885,21.021323934121817,32.84927232280063,391.2741001938885,True
NRG,2018-06-27,momentum,long,TRENDING_BULL,22,0.9457364341085271,30d_call_30DTE,30.3,0.23282999801635743,31.3125,32.235399238586425,0.02947382797880797,0.3221487582367639,20.98579757866695,29.473827978807968,322.14875823676385,True
NFLX,2018-07-16,meanrev,long,CHOPPY,8,0.9974160206718348,ATM_call_21DTE,39.9,0.16678999900817873,39.89799880981445,36.021584221743545,-0.09715812080071931,-0.9999275351339807,58.51048809272147,-97.1581208007193,-999.9275351339805,False
VST,2018-07-26,meanrev,long,CHOPPY,5,0.992248062015504,ATM_call_21DTE,22.33,0.1578200044631958,22.329999923706055,22.554800380706787,0.010067194705275347,0.15265794271481514,61.496837695083116,10.067194705275346,152.65794271481514,True
MPWR,2018-07-26,meanrev,long,CHOPPY,7,0.9948320413436692,ATM_call_21DTE,138.37,0.1578200044631958,138.3699951171875,135.35874487304687,-0.021762306499977513,-0.7727585793157457,61.49689982817631,-21.762306499977512,-772.7585793157457,False
NVDA,2018-07-18,momentum,long,CHOPPY,26,0.9767441860465116,30d_call_30DTE,6.21,0.15730000495910645,6.347419675827027,6.390193878173828,0.006738833184403863,-0.11391903664067461,30.400511622015127,6.738833184403863,-113.9190366406746,False
ADBE,2018-07-20,momentum,long,CHOPPY,26,0.9276485788113696,30d_call_30DTE,252.56,0.1671799955368042,258.68635345458983,250.01896426391605,-0.03350539784927338,-0.9039934346159266,28.348736578430017,-33.50539784927338,-903.9934346159267,False
MSFT,2018-07-23,momentum,long,CHOPPY,28,0.9844961240310076,30d_call_30DTE,104.03,0.16405999851226807,106.51260305786133,106.65626274108888,0.001348757603356226,-0.2801810198687156,28.808761144055403,1.348757603356226,-280.18101986871557,False
ORCL,2018-07-27,momentum,long,TRENDING_BULL,26,0.8837209302325582,30d_call_30DTE,47.91,0.16938999652862552,49.08798168182373,48.70239923858642,-0.007854925585177957,-0.4972806358454305,28.00429535734161,-7.8549255851779565,-497.28063584543054,False
INTU,2018-07-30,momentum,long,TRENDING_BULL,28,0.9534883720930232,30d_call_30DTE,203.03,0.18538000297546386,208.47611755371096,211.5460612182617,0.014725637164457558,0.06002552316925912,25.813219835160467,14.725637164457558,60.02552316925912,True
FTNT,2018-08-01,momentum,long,TRENDING_BULL,27,0.8682170542635659,30d_call_30DTE,12.36,0.17094999504089356,12.67129190826416,16.151632015228273,0.27466339913566745,7.261219636382446,27.578698510175265,274.6633991356674,7261.219636382446,True
LLY,2018-08-03,momentum,long,TRENDING_BULL,26,0.8501291989664083,30d_call_30DTE,97.23,0.1513200044631958,99.37836030578612,105.11934182739256,0.05776892981471526,1.4712708041298355,30.96221234215878,57.76892981471526,1471.2708041298351,True
AAPL,2018-07-26,momentum,long,CHOPPY,40,0.9147286821705426,30d_call_30DTE,47.66,0.1578200044631958,48.74980515289307,56.975820152282715,0.16873944364681165,4.71440939789798,29.903576943048446,168.73944364681162,4714.409397897981,True
TMO,2018-08-14,momentum,long,TRENDING_BULL,27,0.8656330749354005,30d_call_30DTE,225.6,0.1730300054550171,231.26160305786132,236.71562243652343,0.023583765339970954,0.32937893886651287,27.473260719020207,23.583765339970956,329.37893886651284,True
HD,2018-08-16,momentum,long,TRENDING_BULL,26,0.8811369509043928,30d_call_30DTE,189.6,0.17484999752044678,194.40804428100589,213.42230609130857,0.09780594152173373,2.3459934821496335,27.210924871662698,97.80594152173374,2345.9934821496336,True
MDT,2018-08-21,momentum,long,TRENDING_BULL,27,0.9043927648578812,30d_call_30DTE,91.96,0.1671799955368042,94.188,95.83793878173827,0.01751750522081657,0.17716044498308764,28.36445052095384,17.51750522081657,177.16044498308764,True
NEE,2018-08-23,momentum,long,TRENDING_BULL,26,1.0,30d_call_30DTE,42.1,0.16132999801635742,43.09101107025146,43.27328060913086,0.004229873803198565,-0.18439544024271914,29.213028915506573,4.229873803198565,-184.39544024271913,False
INTU,2018-08-28,momentum,long,TRENDING_BULL,27,0.8733850129198967,30d_call_30DTE,207.84,0.1625,212.7446473388672,218.46219390869143,0.026875160627271275,0.4615102433594974,29.084185459413433,26.875160627271274,461.51024335949745,True
MRK,2018-08-29,momentum,long,TRENDING_BULL,26,0.875968992248062,30d_call_30DTE,63.9,0.15925,65.37858883666992,67.40309352111817,0.030965866967638343,0.5997686243525959,29.619091932601155,30.965866967638345,599.768624352596,True
LLY,2018-08-30,momentum,long,TRENDING_BULL,26,0.9483204134366924,30d_call_30DTE,102.77,0.17588999652862547,105.39036030578612,105.48859695434572,0.0009321217640263883,-0.27700645230607646,27.06913027534575,0.9321217640263882,-277.0064523060765,False
AAPL,2018-09-05,momentum,long,TRENDING_BULL,26,0.8863049095607235,30d_call_30DTE,55.9,0.18082999801635743,57.361996376037595,56.701368629455565,-0.011516819293583731,-0.565191212941385,26.416136314880173,-11.516819293583731,-565.191212941385,False
TEAM,2018-09-19,momentum,long,TRENDING_BULL,15,0.8863049095607235,30d_call_30DTE,90.58,0.15275,92.5948236694336,86.90767459066271,-0.0614197301036415,-0.9646755094331125,30.73672098108825,-61.41973010364149,-964.6755094331124,False
ETSY,2018-09-12,momentum,long,TRENDING_BULL,23,0.8837209302325582,30d_call_30DTE,48.34,0.1708200044631958,49.5388786239624,46.460633140103475,-0.06213797262600827,-0.9898626485147113,27.786026951912902,-62.13797262600827,-989.8626485147113,False
AMZN,2018-10-02,momentum,long,TRENDING_BULL,3,0.8501291989664083,30d_call_30DTE,97.97,0.15665000247955324,100.19949545288084,93.00832680835806,-0.07176851152812888,-0.9364986858409114,30.070752198990444,-71.76851152812888,-936.4986858409114,False
ULTA,2018-09-11,momentum,long,TRENDING_BULL,27,0.9612403100775194,30d_call_30DTE,279.05,0.1718600034713745,286.0108824462891,272.94301025390627,-0.04569012228000408,-0.9876967760751714,27.63526673422899,-45.69012228000408,-987.6967760751713,False
INTU,2018-09-25,momentum,long,TRENDING_BULL,13,0.9534883720930232,30d_call_30DTE,214.41,0.16146000099182128,219.438,215.6791459549549,-0.01712945818429396,-0.500220760162585,29.25371594305309,-17.12945818429396,-500.220760162585,False
MDT,2018-09-18,momentum,long,TRENDING_BULL,23,0.8527131782945736,30d_call_30DTE,93.74,0.16626999950408936,96.00161755371096,93.91969244011425,-0.021686354528681933,-0.7179451410189609,28.490085152955945,-21.686354528681935,-717.945141018961,False
LLY,2018-09-26,momentum,long,TRENDING_BULL,15,0.9844961240310076,30d_call_30DTE,103.75,0.1675700044631958,106.27211755371096,108.06707562118406,0.016890207034464283,0.234743154609311,28.290418709646136,16.890207034464282,234.74315460931098,True
NVDA,2018-09-27,momentum,long,TRENDING_BULL,14,0.9741602067183462,30d_call_30DTE,6.57,0.16132999801635742,6.72191690826416,6.570958987724783,-0.022457570154398105,-0.6038069662326884,29.45449587989214,-22.457570154398105,-603.8069662326884,False
ABT,2018-10-05,momentum,long,TRENDING_BULL,6,0.8527131782945736,30d_call_30DTE,70.02,0.1926599960327149,71.96363969421387,67.85652849206139,-0.057072032759937066,-0.8148730162134713,24.961861996862638,-57.072032759937066,-814.8730162134714,False
CCI,2018-10-12,momentum,short,,6,0.0671834625322997,30d_put_30DTE,102.26,0.277029993057251,106.2699966430664,106.8332427520752,-0.005300142343097894,-0.03511774163452608,67.69960058537342,-5.300142343097893,-35.11774163452608,False
LBRDA,2018-10-12,momentum,short,,6,0.0129198966408268,30d_put_30DTE,71.61,0.277029993057251,74.42361450195312,77.53996325683593,-0.04187311750091127,-0.5441112188439334,67.8018891923159,-41.87311750091127,-544.1112188439333,False
NRG,2018-12-03,meanrev,long,BEAR,1,0.9896907216494846,ATM_call_21DTE,38.86,0.21372000694274904,38.86000061035156,39.74035969543457,0.022654633846004028,0.5377160016828996,46.306121278959175,22.654633846004025,537.7160016828997,True
TNDM,2018-12-07,meanrev,long,BEAR,4,0.9768041237113402,ATM_call_21DTE,35.18,0.3019899940490723,35.18000030517578,36.37710076141357,0.03402786941027032,0.5289148163796812,33.30851614123973,34.02786941027032,528.9148163796812,True
CCI,2018-11-27,momentum,short,,20,0.0541237113402061,30d_put_30DTE,104.83,0.24726000595092776,108.52999877929688,111.1318236694336,-0.023973324605187855,-0.8231432809743382,76.90704262319218,-23.973324605187855,-823.1432809743382,False
F,2018-11-29,momentum,short,,20,0.0309278350515463,30d_put_30DTE,9.05,0.2442700119018555,9.369999885559082,8.336639694213867,0.1102839065065322,4.969856346210751,78.77401029925089,110.2839065065322,4969.85634621075,True
NRG,2018-12-18,meanrev,long,BEAR,6,0.9716494845360824,ATM_call_21DTE,41.22,0.3325399990081787,41.220001220703125,37.55363692609394,-0.08894624420262567,-0.9494973561397897,30.35920594932133,-88.94624420262568,-949.4973561397896,False
CE,2018-12-03,momentum,short,,21,0.0798969072164948,30d_put_30DTE,100.25,0.21372000694274904,103.33000183105467,84.6289190826416,0.1809840551342434,12.588298010753872,90.45583996242283,180.98405513424342,12588.298010753871,True
