symbol,entry_date,ml_rank,regime,vix_at_entry,vix_percentile,entry_price,exit_price,equity_return,call_cost,call_pnl,call_return
QCOM,2019-09-19,0.9341772151898734,TRENDING_BULL,14.050000190734863,0.25396825396825395,78.2300033569336,75.7300033569336,-0.03195704835385799,1.890667350496891,-0.3962767673573806,-0.20959623978974098
SHOP,2019-09-12,0.9873417721518988,TRENDING_BULL,14.220000267028809,0.27380952380952384,35.66299819946289,31.31399917602539,-0.12194709483239687,0.8723342046574759,-0.2469340902595546,-0.28307280505699517
PEP,2019-09-12,0.9164556962025316,TRENDING_BULL,14.220000267028809,0.27380952380952384,137.2899932861328,135.72000122070312,-0.011435589935222664,3.3581797141916288,-0.64759318666502,-0.1928405391552747
HALO,2019-09-17,0.9924050632911392,TRENDING_BULL,14.4399995803833,0.29365079365079366,16.510000228881836,15.460000038146973,-0.06359783017434738,0.4100904968917141,-0.09654794604358624,-0.2354308299640508
INTU,2019-09-17,0.9645569620253164,TRENDING_BULL,14.4399995803833,0.29365079365079366,268.5400085449219,264.29998779296875,-0.01578915847559395,6.670242520460013,-1.310003700456158,-0.1963952129833225
NEE,2019-10-29,0.9343434343434344,TRENDING_BULL,13.199999809265137,0.12301587301587301,58.150001525878906,55.80500030517578,-0.04032676112071145,1.3203500946249334,-0.28576347878259445,-0.21643008164722413
NVDA,2019-10-29,0.9166666666666666,TRENDING_BULL,13.199999809265137,0.12301587301587301,5.072999954223633,5.240250110626221,0.03296868872694159,0.11518720195751905,0.1492136147527867,1.295400983937578
VST,2019-10-29,0.9570707070707072,TRENDING_BULL,13.199999809265137,0.12301587301587301,27.030000686645508,26.299999237060547,-0.027007082169466123,0.6137414106247521,-0.12615737588722448,-0.20555460932447725
SO,2019-10-29,0.9217171717171716,TRENDING_BULL,13.199999809265137,0.12301587301587301,60.91999816894531,60.689998626708984,-0.003775435803502258,1.383245455481559,-0.25809430502346076,-0.18658604949734578
NRG,2019-11-27,0.9345088161209067,CHOPPY,11.75,0.003968253968253968,39.06999969482422,39.33000183105469,0.006654777022302163,0.7896719650503534,0.11938539440820573,0.1511835289740761
FTNT,2019-11-06,0.9697732997481108,TRENDING_BULL,12.619999885559082,0.05555555555555555,18.621999740600582,20.489999771118164,0.10031146260005996,0.4042510091677774,1.8269283491795678,4.51929199370615
LLY,2019-11-06,0.9042821158690176,TRENDING_BULL,12.619999885559082,0.05555555555555555,113.81999969482422,114.61000061035156,0.0069407917558030685,2.4708329062958554,0.3505971673180426,0.1418943249560488
