,equity
2025-03-10 04:00:00,349108.0846050139
2025-03-11 04:00:00,348776.43391493516
2025-03-12 04:00:00,348663.0806911421
2025-03-13 04:00:00,347732.7607238722
2025-03-14 04:00:00,348951.01386549
2025-03-17 04:00:00,347056.437655468
2025-03-18 04:00:00,349488.9946928215
2025-03-19 04:00:00,346140.2839962755
2025-03-20 04:00:00,347338.462581328
2025-03-21 04:00:00,347328.2442318712
2025-03-24 04:00:00,344923.6216155283
2025-03-25 04:00:00,347327.1922120039
2025-03-26 04:00:00,349352.12005700514
2025-03-27 04:00:00,350890.09968270705
2025-03-28 04:00:00,354076.33171166823
2025-03-31 04:00:00,353112.0529946272
2025-04-01 04:00:00,353541.2616127913
2025-04-02 04:00:00,355255.87489946384
2025-04-03 04:00:00,361803.48665183963
2025-04-04 04:00:00,364582.1846831929
2025-04-07 04:00:00,366587.8199676645
2025-04-08 04:00:00,367529.1184600961
2025-04-09 04:00:00,358208.89244183135
2025-04-10 04:00:00,366155.35530289245
2025-04-11 04:00:00,364435.0225001199
2025-04-14 04:00:00,360658.6539947862
2025-04-15 04:00:00,361070.51115153974
2025-04-16 04:00:00,365049.45339320845
2025-04-17 04:00:00,364192.5560738853
2025-04-21 04:00:00,368307.2291447929
2025-04-22 04:00:00,363931.15646908793
2025-04-23 04:00:00,356585.76330596756
2025-04-24 04:00:00,349494.0578956296
2025-04-25 04:00:00,352185.7196044614
2025-04-28 04:00:00,350530.30772396823
2025-04-29 04:00:00,353167.2666473081
2025-04-30 04:00:00,353057.3182744806
2025-05-01 04:00:00,353624.817374212
2025-05-02 04:00:00,348430.59490981605
2025-05-05 04:00:00,349593.09450545814
2025-05-06 04:00:00,351100.4814073136
2025-05-07 04:00:00,348756.2731401017
2025-05-08 04:00:00,346891.422949595
2025-05-09 04:00:00,346410.7642626428
2025-05-12 04:00:00,341389.07253242505
2025-05-13 04:00:00,341799.68165646377
2025-05-14 04:00:00,343116.01273403945
2025-05-15 04:00:00,343046.0718580324
2025-05-16 04:00:00,341546.00880490127
2025-05-19 04:00:00,342736.2414251405
2025-05-20 04:00:00,343900.77184708416
2025-05-21 04:00:00,348645.2325747758
2025-05-22 04:00:00,348503.89405091107
2025-05-23 04:00:00,349186.3024752885
2025-05-27 04:00:00,345624.41181595623
2025-05-28 04:00:00,348181.39215953887
2025-05-29 04:00:00,350888.68881144014
2025-05-30 04:00:00,352283.19191991485
2025-06-02 04:00:00,354178.32188495697
2025-06-03 04:00:00,352104.87719512044
2025-06-04 04:00:00,350751.90855328756
2025-06-05 04:00:00,351930.98194806295
2025-06-06 04:00:00,349630.09892288037
2025-06-09 04:00:00,348053.85326400585
2025-06-10 04:00:00,347044.1026689131
2025-06-11 04:00:00,347175.2202836592
2025-06-12 04:00:00,348318.07395950146
2025-06-13 04:00:00,347198.68333301984
2025-06-16 04:00:00,347237.72558460676
2025-06-17 04:00:00,346453.681442891
2025-06-18 04:00:00,346456.1649099024
2025-06-20 04:00:00,346269.13383537845
2025-06-23 04:00:00,346378.87362895755
2025-06-24 04:00:00,346480.67286906985
2025-06-25 04:00:00,347505.2831272706
2025-06-26 04:00:00,348589.1014256104
2025-06-27 04:00:00,350131.834999524
2025-06-30 04:00:00,351522.6217460317
2025-07-01 04:00:00,347575.01106831257
2025-07-02 04:00:00,347866.1805514974
2025-07-03 04:00:00,350338.11187359516
2025-07-07 04:00:00,351696.9973445043
2025-07-08 04:00:00,350175.3059935674
2025-07-09 04:00:00,351214.84713317006
2025-07-10 04:00:00,348372.50971477863
2025-07-11 04:00:00,349401.79227512714
2025-07-14 04:00:00,350409.30349502154
2025-07-15 04:00:00,349206.7600456197
2025-07-16 04:00:00,347561.4702339131
2025-07-17 04:00:00,348898.9661674458
2025-07-18 04:00:00,350291.3692550618
2025-07-21 04:00:00,349516.49453145755
2025-07-22 04:00:00,346471.0687722156
2025-07-23 04:00:00,348494.9895638416
2025-07-24 04:00:00,349037.47192468145
2025-07-25 04:00:00,350033.3398903797
2025-07-28 04:00:00,350093.54384422954
2025-07-29 04:00:00,350525.1900692051
2025-07-30 04:00:00,349768.0935726231
2025-07-31 04:00:00,350176.66304524883
2025-08-01 04:00:00,346334.0130021015
2025-08-04 04:00:00,349259.52351540717
2025-08-05 04:00:00,348242.4919599488
2025-08-06 04:00:00,348377.1252314637
2025-08-07 04:00:00,346342.40904494026
2025-08-08 04:00:00,346014.7977625916
2025-08-11 04:00:00,344879.7957665838
2025-08-12 04:00:00,346687.75396701565
2025-08-13 04:00:00,344483.9657895254
2025-08-14 04:00:00,345253.22367831937
2025-08-15 04:00:00,344790.4348752188
2025-08-18 04:00:00,345103.96901897946
2025-08-19 04:00:00,341325.0657902197
2025-08-20 04:00:00,340010.755544709
2025-08-21 04:00:00,338122.87721676705
2025-08-22 04:00:00,339019.7872890937
2025-08-25 04:00:00,338113.1033131645
2025-08-26 04:00:00,338910.2420155571
2025-08-27 04:00:00,339003.43623615336
2025-08-28 04:00:00,339279.70049676043
2025-08-29 04:00:00,338922.98352440936
2025-09-02 04:00:00,338873.1229532884
2025-09-03 04:00:00,339696.33445536357
2025-09-04 04:00:00,342515.312612407
2025-09-05 04:00:00,339963.0194442745
2025-09-08 04:00:00,341476.8240020748
2025-09-09 04:00:00,342000.4508823335
2025-09-10 04:00:00,341714.0879050031
2025-09-11 04:00:00,343454.55671603826
2025-09-12 04:00:00,342735.0961371198
2025-09-15 04:00:00,342877.82155517244
2025-09-16 04:00:00,342056.2494802823
2025-09-17 04:00:00,341716.19575042394
2025-09-18 04:00:00,342202.36539764074
2025-09-19 04:00:00,343771.3649932828
2025-09-22 04:00:00,346019.6132232633
2025-09-23 04:00:00,344531.4990378461
2025-09-24 04:00:00,344627.4317771039
2025-09-25 04:00:00,342733.3014499445
2025-09-26 04:00:00,341888.68264501286
2025-09-29 04:00:00,342801.2577769251
2025-09-30 04:00:00,343167.9560166342
2025-10-01 04:00:00,341234.1899579159
2025-10-02 04:00:00,341819.0973294369
2025-10-03 04:00:00,341892.1666882626
2025-10-06 04:00:00,343265.15699130215
2025-10-07 04:00:00,343660.09811526455
2025-10-08 04:00:00,343466.5093865964
2025-10-09 04:00:00,343010.64841705293
2025-10-10 04:00:00,336264.8761918937
2025-10-13 04:00:00,339087.04589251627
2025-10-14 04:00:00,338870.45473941154
2025-10-15 04:00:00,339360.20637973136
2025-10-16 04:00:00,338060.6648428541
2025-10-17 04:00:00,336331.1214959386
2025-10-20 04:00:00,336253.031659818
2025-10-21 04:00:00,337022.4816770223
2025-10-22 04:00:00,336453.34155556234
2025-10-23 04:00:00,336566.1218671468
2025-10-24 04:00:00,336431.59014412435
2025-10-27 04:00:00,337311.9603797811
2025-10-28 04:00:00,336632.22423476155
2025-10-29 04:00:00,335929.82112159336
2025-10-30 04:00:00,335205.752752664
2025-10-31 04:00:00,335173.7218149118
2025-11-03 05:00:00,336334.77436618134
2025-11-04 05:00:00,335597.5239847116
2025-11-05 05:00:00,334956.6957071237
2025-11-06 05:00:00,334050.8381383042
2025-11-07 05:00:00,334942.1367431626
2025-11-10 05:00:00,337689.4747558579
2025-11-11 05:00:00,340443.50200805516
2025-11-12 05:00:00,341709.5940032944
2025-11-13 05:00:00,342031.26719252084
2025-11-14 05:00:00,340788.03658644174
2025-11-17 05:00:00,341900.7023730065
2025-11-18 05:00:00,341909.5565580019
2025-11-19 05:00:00,340748.71592362865
2025-11-20 05:00:00,338104.10064800724
2025-11-21 05:00:00,340626.2381541506
2025-11-24 05:00:00,341271.5692546145
2025-11-25 05:00:00,342589.22928116476
2025-11-26 05:00:00,343126.9876277224
2025-11-28 05:00:00,343676.6481654421
2025-12-01 05:00:00,343048.13972586684
2025-12-02 05:00:00,342637.5023586183
2025-12-03 05:00:00,342616.0594264894
2025-12-04 05:00:00,342799.61650971085
2025-12-05 05:00:00,342567.7697046112
2025-12-08 05:00:00,342586.9291932892
2025-12-09 05:00:00,343055.0749076904
2025-12-10 05:00:00,345786.11597672116
2025-12-11 05:00:00,348373.4631637634
2025-12-12 05:00:00,348503.60556259763
2025-12-15 05:00:00,350649.8154167236
2025-12-16 05:00:00,349059.87575379026
2025-12-17 05:00:00,349168.45862109505
2025-12-18 05:00:00,349535.66730792366
2025-12-19 05:00:00,350813.39837939583
2025-12-22 05:00:00,352856.95443183265
2025-12-23 05:00:00,352296.82773715304
2025-12-24 05:00:00,352893.1460202341
2025-12-26 05:00:00,352702.36499911593
2025-12-29 05:00:00,352213.0782406931
2025-12-30 05:00:00,351709.3565141498
2025-12-31 05:00:00,350554.3255845844
2026-01-02 05:00:00,350145.6808937443
2026-01-05 05:00:00,353208.24542316323
2026-01-06 05:00:00,354018.54551547626
2026-01-07 05:00:00,352979.4826566201
2026-01-08 05:00:00,351696.0400983315
2026-01-09 05:00:00,350869.0190564614
2026-01-12 05:00:00,350971.6307317603
2026-01-13 05:00:00,349781.9728826993
2026-01-14 05:00:00,348662.7073900505
2026-01-15 05:00:00,351725.7997896477
2026-01-16 05:00:00,351656.77848837816
2026-01-20 05:00:00,345553.65428879636
2026-01-21 05:00:00,349324.1416468896
2026-01-22 05:00:00,348627.30627892667
2026-01-23 05:00:00,348406.7268950766
2026-01-26 05:00:00,348521.763104183
2026-01-27 05:00:00,349455.25317834073
2026-01-28 05:00:00,350004.60832177335
2026-01-29 05:00:00,351760.07751427824
2026-01-30 05:00:00,350199.196166622
2026-02-02 05:00:00,351521.3181705826
2026-02-03 05:00:00,351480.9981651657
2026-02-04 05:00:00,351324.70375371247
2026-02-05 05:00:00,351270.823876622
2026-02-06 05:00:00,351872.5035545853
2026-02-09 05:00:00,351729.2807064942
2026-02-10 05:00:00,351693.3513290681
2026-02-11 05:00:00,352103.84240649117
2026-02-12 05:00:00,351386.89392016304
2026-02-13 05:00:00,351713.19121859444
2026-02-17 05:00:00,352060.94608114136
2026-02-18 05:00:00,351181.33894770517
2026-02-19 05:00:00,352310.6577076234
2026-02-20 05:00:00,352436.8483509339
2026-02-23 05:00:00,352194.8018967069
2026-02-24 05:00:00,352020.3340156644
2026-02-25 05:00:00,351695.39201813634
2026-02-26 05:00:00,351808.75455933507
2026-02-27 05:00:00,352379.2344482511
2026-03-02 05:00:00,352751.85337143834
2026-03-03 05:00:00,352743.3328811773
2026-03-04 05:00:00,352890.0039093145
2026-03-05 05:00:00,353392.83336182917
2026-03-06 05:00:00,352795.41220399225
2026-03-09 04:00:00,352830.9852227759
