symbol,entry_date,exit_date,entry_price,exit_price,qty,pnl,reason,hold_days,year
HALO,2015-03-24 00:00:00,2015-03-31 00:00:00,13.9177803440094,14.251439733505249,899,299.9597911567689,max_hold,7,2015
MRVL,2015-03-24 00:00:00,2015-03-31 00:00:00,15.500940267562866,14.670599809646607,808,-670.9150899963374,max_hold,7,2015
SFM,2015-03-25 00:00:00,2015-03-31 00:00:00,33.3365404586792,35.15953954315186,375,683.6246566772459,rsi_exit,6,2015
ON,2015-03-25 00:00:00,2015-04-01 00:00:00,11.933819847106934,11.467019771575927,1049,-489.6732792320258,max_hold,7,2015
SMCI,2015-03-25 00:00:00,2015-04-01 00:00:00,3.33866401720047,3.3652559790611267,3751,99.74644893932332,max_hold,7,2015
CMCSA,2015-03-26 00:00:00,2015-04-02 00:00:00,26.252024265289307,27.096588569641114,477,402.8571731758115,max_hold,7,2015
ACAD,2015-03-30 00:00:00,2015-04-06 00:00:00,33.41669847106934,31.89607908630371,374,-568.7116499023446,max_hold,7,2015
BBY,2015-04-01 00:00:00,2015-04-08 00:00:00,37.2844190826416,38.28328060913086,335,334.6186113739036,max_hold,7,2015
C,2015-04-01 00:00:00,2015-04-08 00:00:00,51.72323892974853,51.78621939086914,242,15.241271591187555,max_hold,7,2015
RJF,2015-04-01 00:00:00,2015-04-08 00:00:00,37.71527938842773,37.943960456848146,332,75.9221147155775,max_hold,7,2015
ODFL,2015-04-02 00:00:00,2015-04-09 00:00:00,24.52228002548218,23.845546768188477,510,-345.13396121978775,max_hold,7,2015
FDX,2015-04-06 00:00:00,2015-04-10 00:00:00,167.0033381652832,174.02125512695312,74,519.3258551635745,rsi_exit,4,2015
CME,2015-04-06 00:00:00,2015-04-13 00:00:00,92.28419847106933,91.84593878173828,135,-59.16505805969145,max_hold,7,2015
CHRW,2015-04-06 00:00:00,2015-04-13 00:00:00,71.42255877685547,70.22926274108887,175,-208.82680625915384,max_hold,7,2015
EW,2015-04-06 00:00:00,2015-04-13 00:00:00,23.35494910812378,23.802300380706786,536,239.78028210449133,max_hold,7,2015
CB,2015-04-08 00:00:00,2015-04-15 00:00:00,111.46247785949706,111.64626274108888,112,20.58390673828376,max_hold,7,2015
ON,2015-04-08 00:00:00,2015-04-15 00:00:00,11.543040458679199,11.916119581222533,1085,404.79084795951775,max_hold,7,2015
URBN,2015-04-09 00:00:00,2015-04-16 00:00:00,43.6070404586792,43.043741065979006,287,-161.6669257049559,max_hold,7,2015
PCTY,2015-04-09 00:00:00,2015-04-16 00:00:00,26.983860305786134,30.239399238586426,464,1510.5700648193354,max_hold,7,2015
O,2015-04-10 00:00:00,2015-04-16 00:00:00,48.07075735473633,47.74346736907959,260,-85.09539627075256,regime_exit,6,2015
PSA,2015-04-13 00:00:00,2015-04-16 00:00:00,191.83289694213866,191.22678060913086,65,-39.397561645507295,regime_exit,3,2015
MAR,2015-04-13 00:00:00,2015-04-16 00:00:00,80.3704190826416,78.352982131958,155,-312.7027273559585,regime_exit,3,2015
EBAY,2015-04-14 00:00:00,2015-04-16 00:00:00,24.016792613983153,23.958721378326416,521,-30.25511377715986,regime_exit,2,2015
VLO,2015-04-15 00:00:00,2015-04-16 00:00:00,57.224220611572264,58.14347832489014,218,200.39818150329694,regime_exit,1,2015
EXPD,2015-05-28 00:00:00,2015-06-03 00:00:00,46.0719595413208,48.22335969543457,271,583.0294417648306,rsi_exit,6,2015
AMCR,2015-05-29 00:00:00,2015-06-03 00:00:00,53.15609923553467,52.943899238586425,235,-49.86699928283713,regime_exit,5,2015
CELH,2015-05-29 00:00:00,2015-06-03 00:00:00,0.7715399808883667,0.8017263184785843,16233,490.0148181020024,regime_exit,5,2015
KMI,2015-05-29 00:00:00,2015-06-03 00:00:00,41.572981681823734,40.788258934020995,301,-236.2015470886245,regime_exit,5,2015
MATX,2015-05-29 00:00:00,2015-06-03 00:00:00,40.36055877685547,43.20342091369629,310,881.2872624206547,regime_exit,5,2015
RS,2015-05-29 00:00:00,2015-06-03 00:00:00,63.927599235534665,65.54864030456542,195,316.1030084609981,regime_exit,5,2015
ALB,2015-06-01 00:00:00,2015-06-03 00:00:00,59.969698471069336,61.327100761413575,208,282.33967639160187,regime_exit,2,2015
AXON,2015-06-01 00:00:00,2015-06-03 00:00:00,30.951779388427738,31.656559314727783,404,284.73109022521817,regime_exit,2,2015
AJG,2015-06-10 00:00:00,2015-06-17 00:00:00,48.176161834716794,49.231341827392576,259,273.29161810302764,rsi_exit,7,2015
CELH,2015-06-11 00:00:00,2015-06-18 00:00:00,0.6913799976110458,0.8782399952411651,18115,3384.9688570696107,rsi_exit,7,2015
OLN,2015-06-11 00:00:00,2015-06-18 00:00:00,28.7874595413208,28.1935,435,-258.3724004745478,max_hold,7,2015
EL,2015-06-12 00:00:00,2015-06-18 00:00:00,87.16397785949707,88.16331634521484,143,142.90540345764134,rsi_exit,6,2015
KR,2015-06-12 00:00:00,2015-06-18 00:00:00,35.896650764465335,36.69646045684814,348,278.3337729492174,rsi_exit,6,2015
DGX,2015-06-12 00:00:00,2015-06-19 00:00:00,73.1860809173584,73.19331634521484,171,1.2372581634517985,max_hold,7,2015
CG,2015-06-12 00:00:00,2015-06-19 00:00:00,28.7974797706604,28.552780609130856,434,-106.1994361038214,max_hold,7,2015
MSCI,2015-06-12 00:00:00,2015-06-19 00:00:00,62.013779388427736,61.74625893402099,201,-53.771611335755274,max_hold,7,2015
HUM,2015-06-18 00:00:00,2015-06-25 00:00:00,199.69860305786133,196.97525512695313,62,-168.84757171630866,max_hold,7,2015
CHTR,2015-06-19 00:00:00,2015-06-26 00:00:00,170.0093381652832,171.157,73,83.77931393432743,max_hold,7,2015
AAPL,2015-06-19 00:00:00,2015-06-26 00:00:00,31.713299617767333,31.624125,394,-35.13479940032961,max_hold,7,2015
XPO,2015-06-22 00:00:00,2015-06-29 00:00:00,16.426263439178467,15.18368691253662,762,-946.8433133010868,max_hold,7,2015
NEM,2015-06-22 00:00:00,2015-06-29 00:00:00,23.99790076446533,23.482940685272215,521,-268.2942012596136,max_hold,7,2015
BKNG,2015-06-22 00:00:00,2015-06-29 00:00:00,1152.6907946777344,1105.5145205078124,10,-471.76274169921953,max_hold,7,2015
DGX,2015-06-22 00:00:00,2015-06-29 00:00:00,72.41453663635254,71.04762243652344,172,-235.10924237060465,max_hold,7,2015
OLN,2015-06-23 00:00:00,2015-06-30 00:00:00,27.484860305786132,26.896100761413575,455,-267.88559268951354,max_hold,7,2015
ETN,2015-06-25 00:00:00,2015-07-02 00:00:00,68.6770809173584,67.27518365478515,182,-255.14530178833024,max_hold,7,2015
IONS,2015-06-26 00:00:00,2015-07-06 00:00:00,59.007779388427736,55.31914030456543,212,-781.9914857788089,max_hold,10,2015
ICE,2015-06-29 00:00:00,2015-07-06 00:00:00,44.54691618347168,44.78425254821777,281,66.69151849365184,max_hold,7,2015
CGNX,2015-06-29 00:00:00,2015-07-06 00:00:00,23.647200382232665,23.89710969543457,529,132.20202668380728,max_hold,7,2015
MLM,2015-06-30 00:00:00,2015-07-07 00:00:00,141.7930144958496,144.7399387817383,88,259.3293371582042,max_hold,7,2015
VMC,2015-06-30 00:00:00,2015-07-07 00:00:00,84.09786030578613,86.27709695434571,148,322.52702398681794,max_hold,7,2015
CME,2015-06-30 00:00:00,2015-07-07 00:00:00,93.24611755371095,95.04951786804197,134,241.65564212035784,max_hold,7,2015
INTU,2015-06-30 00:00:00,2015-07-07 00:00:00,100.97153663635254,103.37284182739256,124,297.7618436889629,max_hold,7,2015
IMAX,2015-07-02 00:00:00,2015-07-08 00:00:00,39.0980404586792,35.299258934021,320,-1215.610087890625,stop,6,2015
EXPD,2015-07-06 00:00:00,2015-07-13 00:00:00,45.44069847106934,45.81817984771728,275,103.8073785781842,max_hold,7,2015
ET,2015-07-06 00:00:00,2015-07-13 00:00:00,32.048970611572265,32.71942984771729,390,261.4791020965582,max_hold,7,2015
NXPI,2015-07-06 00:00:00,2015-07-13 00:00:00,96.9034190826416,91.61640304565428,129,-682.0250687713649,max_hold,7,2015
PAYC,2015-07-07 00:00:00,2015-07-14 00:00:00,33.5870404586792,35.029798477172854,372,536.70598287964,max_hold,7,2015
TXT,2015-07-07 00:00:00,2015-07-14 00:00:00,44.2984190826416,44.24134182739258,282,-16.095785980223567,max_hold,7,2015
AJG,2015-07-07 00:00:00,2015-07-14 00:00:00,47.595,48.01378060913086,263,110.13930020141697,max_hold,7,2015
TREX,2015-07-07 00:00:00,2015-07-14 00:00:00,11.558069847106934,12.088275190353393,1083,574.2123867359154,max_hold,7,2015
NI,2015-07-08 00:00:00,2015-07-15 00:00:00,17.174279388427735,16.946039543151855,729,-166.38684720611639,max_hold,7,2015
ANET,2015-07-13 00:00:00,2015-07-17 00:00:00,4.9768088264465336,5.283162309646606,2516,770.7853637313824,rsi_exit,4,2015
WWD,2015-07-13 00:00:00,2015-07-20 00:00:00,53.296378623962404,53.263258934020996,235,-7.78312713623091,max_hold,7,2015
FANG,2015-07-13 00:00:00,2015-07-20 00:00:00,71.45261755371094,64.70034182739258,175,-1181.6482521057128,stop,7,2015
ZTS,2015-07-16 00:00:00,2015-07-20 00:00:00,48.096,48.882039543151855,260,204.37028121948316,rsi_exit,4,2015
TXT,2015-07-15 00:00:00,2015-07-22 00:00:00,43.57698168182373,41.965899238586424,287,-462.38066120910736,max_hold,7,2015
KTOS,2015-07-16 00:00:00,2015-07-23 00:00:00,6.1322398853302005,5.768440209388733,2042,-742.8789382724765,max_hold,7,2015
CI,2015-07-16 00:00:00,2015-07-23 00:00:00,154.59857327270507,154.05128060913086,81,-44.33070574951111,max_hold,7,2015
CELH,2015-07-16 00:00:00,2015-07-23 00:00:00,0.7682003424167633,0.761806356549263,16304,-104.24754558372464,max_hold,7,2015
EMN,2015-07-17 00:00:00,2015-07-24 00:00:00,78.33636030578613,73.4029030456543,159,-784.4197043609612,max_hold,7,2015
CNC,2015-07-21 00:00:00,2015-07-28 00:00:00,35.961779388427736,34.76532908630371,348,-416.36470513916163,max_hold,7,2015
ADI,2015-07-22 00:00:00,2015-07-29 00:00:00,58.767301528930666,58.672420913696286,213,-20.209571044923074,max_hold,7,2015
WMB,2015-07-22 00:00:00,2015-07-29 00:00:00,53.6470809173584,53.90197832489014,233,59.3910959548945,max_hold,7,2015
CE,2015-07-23 00:00:00,2015-07-30 00:00:00,64.71917633056641,65.67837756347656,193,185.12583795165827,max_hold,7,2015
ROK,2015-07-23 00:00:00,2015-07-30 00:00:00,118.13580152893067,116.86579847717285,106,-134.6203234863295,max_hold,7,2015
CGNX,2015-07-23 00:00:00,2015-07-30 00:00:00,22.8255606880188,22.7643794670105,548,-33.527309112548906,max_hold,7,2015
WTW,2015-07-24 00:00:00,2015-07-31 00:00:00,122.57578559875488,122.90601622009277,102,33.68352337646476,max_hold,7,2015
HUM,2015-07-24 00:00:00,2015-07-31 00:00:00,182.12351449584958,181.72581634521487,68,-27.04347424316029,max_hold,7,2015
AXON,2015-07-30 00:00:00,2015-08-03 00:00:00,28.16622061157226,25.07973916244507,444,-1370.397763412473,stop,4,2015
CI,2015-07-29 00:00:00,2015-08-05 00:00:00,145.7008236694336,147.2549030456543,85,132.0967469787594,max_hold,7,2015
MATX,2015-07-30 00:00:00,2015-08-05 00:00:00,40.20023892974854,42.95392091369629,311,856.3950970077503,rsi_exit,6,2015
BMY,2015-07-30 00:00:00,2015-08-06 00:00:00,64.5889190826416,63.41292091369629,193,-226.967646606444,max_hold,7,2015
WMB,2015-07-30 00:00:00,2015-08-06 00:00:00,53.085959541320804,48.43293878173828,235,-1093.4598785018932,stop,7,2015
THC,2015-07-31 00:00:00,2015-08-07 00:00:00,56.41259923553467,53.10357908630371,222,-734.6024731292732,max_hold,7,2015
ROK,2015-07-31 00:00:00,2015-08-07 00:00:00,117.01355877685548,115.66820152282715,107,-143.9532261810312,max_hold,7,2015
ALNY,2015-08-06 00:00:00,2015-08-07 00:00:00,120.1097427520752,105.97762243652342,104,-1469.740512817386,stop,1,2015
IAC,2015-08-03 00:00:00,2015-08-10 00:00:00,13.656292110443115,13.459088022232056,917,-180.83614888954116,max_hold,7,2015
INCY,2015-08-03 00:00:00,2015-08-10 00:00:00,104.18796336364746,103.73212243652343,120,-54.70091125488352,max_hold,7,2015
ZBRA,2015-08-05 00:00:00,2015-08-11 00:00:00,106.10177938842773,83.6324030456543,118,-2651.386408447265,stop,6,2015
DIS,2015-08-05 00:00:00,2015-08-12 00:00:00,110.75105877685547,106.77601786804198,113,-449.1796226959252,max_hold,7,2015
GE,2015-08-06 00:00:00,2015-08-13 00:00:00,124.99664089965822,123.34976805114746,100,-164.68728485107533,max_hold,7,2015
LLY,2015-08-07 00:00:00,2015-08-14 00:00:00,82.43453663635253,83.74218365478515,151,197.45469978332537,max_hold,7,2015
TSLA,2015-08-07 00:00:00,2015-08-14 00:00:00,16.199668270111083,16.177579086303712,773,-17.074939083097366,max_hold,7,2015
ALGN,2015-08-07 00:00:00,2015-08-14 00:00:00,60.8514595413208,60.44885969543457,205,-82.53296840667694,max_hold,7,2015
MS,2015-08-11 00:00:00,2015-08-18 00:00:00,37.9958381652832,37.74435969543457,329,-82.73641658020098,max_hold,7,2015
HALO,2015-08-11 00:00:00,2015-08-18 00:00:00,20.871659923553466,18.991940685272215,600,-1127.8315429687502,stop,7,2015
PANW,2015-08-12 00:00:00,2015-08-19 00:00:00,28.557,28.961960456848143,438,177.37268009948716,max_hold,7,2015
OMCL,2015-08-17 00:00:00,2015-08-24 00:00:00,36.12209923553467,32.77432015228271,346,-1158.3315628051773,stop,7,2015
IAC,2015-08-17 00:00:00,2015-08-24 00:00:00,13.46826230621338,11.99653056526184,929,-1367.2387873439793,stop,7,2015
DIS,2015-08-18 00:00:00,2015-08-24 00:00:00,107.15388244628905,95.16928060913087,116,-1390.2138131103488,stop,6,2015
HUBS,2015-08-18 00:00:00,2015-08-24 00:00:00,46.99380152893066,42.65452167510986,266,-1154.2484411163323,stop,6,2015
NOW,2015-08-19 00:00:00,2015-08-24 00:00:00,15.156252405166626,13.57280038070679,826,-1307.9313722038248,stop,5,2015
HCA,2015-08-18 00:00:00,2015-08-25 00:00:00,90.66096336364745,82.94378060913085,138,-1064.9712201232908,stop,7,2015
CVS,2015-08-19 00:00:00,2015-08-26 00:00:00,106.97352214050295,102.66426274108888,117,-504.1833497314467,max_hold,7,2015
EQIX,2015-08-24 00:00:00,2015-08-28 00:00:00,256.0410587768555,268.24243878173826,48,585.6662402343727,regime_exit,4,2015
REGN,2015-08-24 00:00:00,2015-08-28 00:00:00,505.58914654541013,535.6266121826172,24,720.8991752929705,regime_exit,4,2015
MO,2015-08-24 00:00:00,2015-08-28 00:00:00,52.244279388427735,54.06165817260742,239,434.3535294189454,regime_exit,4,2015
UHS,2015-08-24 00:00:00,2015-08-28 00:00:00,133.11570611572265,140.08925512695313,94,655.513607055666,regime_exit,4,2015
NFLX,2015-08-24 00:00:00,2015-08-28 00:00:00,9.707375724792481,11.73947353553772,1290,2621.4061758613575,regime_exit,4,2015
BKNG,2015-08-25 00:00:00,2015-08-28 00:00:00,1181.1676787109375,1256.8712346191405,10,757.0355590820304,regime_exit,3,2015
CELH,2015-08-27 00:00:00,2015-08-28 00:00:00,0.6512999761104584,0.6486999762058258,19230,-49.99799816608617,regime_exit,1,2015
